Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[1, 4, 0, 0, 3, 0, 0, 0, 4, 509, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 417, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6940402603149414,0.5,0.5060780550223928,0.5197109067017083,0.512803889789303,0.492772667542707
"[1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 31, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 6, 38, 2, 0, 4, 64, 0, 0, 7, 0, 0, 0]",0.6934054660797119,0.5,0.49881656804733726,0.5538764783180026,0.524906600249066,0.44349540078843624
"[4, 45, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 51, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 488, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 364, 0, 0]",0.693142945766449,0.5,0.48610121168923737,0.4480946123521682,0.4663247863247863,0.526281208935611
"[3, 0, 0, 0, 4, 217, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6938889360427857,0.5,0.516270337922403,0.5420499342969777,0.5288461538461539,0.4921156373193167
"[2, 1, 0, 0, 6, 58, 1, 0, 8, 1, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]",0.6934610342979431,0.5,0.52455919395466,0.5473061760840998,0.5356913183279742,0.5039421813403416
"[0, 30, 0, 0, 7, 0, 0, 0, 6, 44, 4, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 113, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930825400352478,0.5,0.4973699590882525,0.5591327201051248,0.5264460253634395,0.43495400788436267
"[6, 13, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 206, 0, 0, 4, 437, 0, 0, 4, 112, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 415, 0, 0, 4, 162, 0, 0, 7, 0, 0, 0]",0.6932919716835022,0.5,0.5113500597371565,0.5624178712220762,0.5356695869837297,0.46254927726675427
"[1, 4, 0, 0, 7, 0, 0, 0, 0, 29, 1, 0, 0, 19, 1, 0, 4, 498, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6949319887161255,0.5,0.49019607843137253,0.5091984231274639,0.499516596841766,0.4704336399474376
"[6, 52, 4, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 1, 2, 0]",0.6965106916427612,0.5,0.5013262599469496,0.4967148488830486,0.499009900990099,0.5059132720105125
"[1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 24, 4, 0, 4, 379, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 479, 0, 0, 7, 0, 0, 0]",0.6931452083587647,0.5,0.5012626262626263,0.5216819973718791,0.5112685125563425,0.480946123521682
"[2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 24, 1, 0, 5, 0, 0, 0, 4, 101, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6952156758308411,0.5,0.4910773298083278,0.48817345597897505,0.48962108731466225,0.4940867279894875
"[6, 11, 1, 0, 1, 11, 0, 0, 0, 30, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 4, 472, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6932962131500244,0.5,0.49291019581363943,0.47963206307490147,0.4861804861804862,0.5065703022339028
"[6, 56, 4, 0, 4, 304, 0, 0, 7, 0, 0, 0, 4, 363, 0, 0, 4, 259, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 196, 0, 0, 7, 0, 0, 0]",0.6932259678840638,0.5,0.5015832805573147,0.5203679369250985,0.5108029667849081,0.48291721419185285
