Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[4, 506, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 477, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6932561207901348,0.5,0.5180348258706468,0.5473061760840998,0.5322683706070288,0.4908015768725361
"[2, 0, 0, 0, 6, 13, 1, 3, 5, 0, 0, 0, 4, 284, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 413, 0, 0]",0.6935579207810488,0.5,0.4993932038834951,0.5407358738501971,0.5192429022082019,0.4579500657030223
"[8, 0, 2, 0, 0, 22, 1, 3, 7, 0, 0, 0, 8, 1, 2, 0, 0, 30, 1, 3, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930903223427859,0.5,0.5034770514603616,0.4756898817345598,0.4891891891891892,0.5308804204993429
"[7, 0, 0, 0, 8, 1, 1, 0, 8, 2, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 24, 1, 3, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 426, 1, 0, 4, 285, 0, 0, 7, 0, 0, 0]",0.6933132139119235,0.5,0.5153010858835143,0.34296977660972405,0.41183431952662725,0.6773981603153745
"[7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 60, 4, 3, 4, 211, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6962753263386813,0.5,0.5,0.4579500657030223,0.4780521262002744,0.5420499342969777
"[7, 0, 0, 0, 7, 0, 0, 0, 0, 22, 1, 1, 5, 0, 0, 0, 4, 16, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 235, 0, 0]",0.6941339156844399,0.5,0.5056031641397495,0.5039421813403416,0.5047713063507733,0.507227332457293
"[1, 4, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 10, 0, 3, 6, 56, 4, 1, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6935069723562761,0.5,0.5048268029528676,0.5840998685939554,0.5415778251599147,0.42706964520367935
"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 17, 0, 3, 8, 2, 1, 0, 6, 56, 4, 3, 8, 2, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0]",0.6931901465762745,0.5,0.5087719298245614,0.4763469119579501,0.49202578893790294,0.5400788436268068
"[7, 0, 0, 0, 4, 430, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 449, 1, 0, 4, 447, 3, 0, 1, 4, 0, 0]",0.6932717372070659,0.5,0.5049900199600799,0.49868593955321944,0.5018181818181818,0.5111695137976346
"[7, 0, 0, 0, 0, 9, 1, 0, 4, 54, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 341, 0, 0, 7, 0, 0, 0, 4, 313, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6932119835506786,0.5,0.49469214437367304,0.4592641261498029,0.47632027257240206,0.5308804204993429
"[1, 4, 0, 0, 4, 302, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 435, 3, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 254, 3, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932933818210255,0.5,0.48630553864881315,0.5249671484888305,0.5048973143759874,0.4454664914586071
"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 27, 1, 0, 1, 27, 0, 0, 4, 340, 0, 0, 7, 0, 0, 0, 4, 95, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6936063712293451,0.5,0.4849648112603967,0.4980289093298292,0.4914100486223663,0.47109067017082784
"[6, 36, 3, 1, 1, 36, 0, 0, 4, 58, 3, 0, 4, 429, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 3, 1, 0, 7, 0, 0, 0]",0.7003172365101901,0.5,0.512,0.4204993429697766,0.46176046176046176,0.5992115637319316
"[5, 0, 0, 0, 7, 0, 0, 0, 4, 474, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693343929269097,0.5,0.4918238993710692,0.5137976346911958,0.5025706940874036,0.469119579500657
"[8, 0, 2, 0, 2, 1, 0, 0, 0, 8, 1, 3, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 72, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6941338669170033,0.5,0.5014880952380952,0.442838370565046,0.4703419399860433,0.5597897503285151
"[7, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 1, 4, 233, 0, 0, 7, 0, 0, 0, 4, 52, 3, 0, 4, 231, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6934370967474851,0.5,0.5051963048498845,0.5749014454664915,0.53779963122311,0.4369250985545335
"[8, 0, 1, 0, 4, 397, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 369, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 45, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.694044137542898,0.5,0.49032738095238093,0.43298291721419185,0.45987438939288205,0.5499342969776609
"[6, 44, 4, 1, 8, 1, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 66, 3, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]",0.6947971176017415,0.5,0.5028002489110143,0.5308804204993429,0.5164589325663151,0.47503285151116953
"[7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 204, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 457, 3, 0, 4, 162, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6932067275047302,0.5,0.4924942263279446,0.5604467805519053,0.5242778119237861,0.42247043363994746
"[7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 4, 129, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6936038082296198,0.5,0.5006756756756757,0.4868593955321945,0.4936708860759494,0.514454664914586
"[2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 413, 1, 0, 4, 466, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6932154948061163,0.5,0.5003126954346466,0.5256241787122208,0.5126561999359179,0.47503285151116953
"[7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 267, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6935230656103655,0.5,0.4831358249772106,0.34822601839684625,0.4047346315387553,0.6274638633377135
"[0, 20, 0, 3, 8, 1, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 2, 0, 0, 27, 1, 1, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 22, 0, 3]",0.6931717179038308,0.5,0.4925465838509317,0.5210249671484888,0.5063856960408685,0.4632063074901445
"[7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 194, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 363, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6930943456563082,0.5,0.5023898035050451,0.621550591327201,0.5556534508076358,0.3843626806833114
"[7, 0, 0, 0, 3, 0, 0, 0, 0, 24, 0, 3, 7, 0, 0, 0, 6, 63, 3, 1, 4, 40, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 192, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6934318163178184,0.5,0.5,0.43889618922470436,0.46745976207137857,0.5611038107752957
"[8, 0, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 4, 1, 1, 0, 16, 0, 1, 8, 2, 2, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 20, 4, 3, 0, 20, 1, 0]",0.6933734064752405,0.5,0.5163352272727273,0.4776609724047306,0.4962457337883959,0.5525624178712221
"[4, 407, 1, 0, 4, 373, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 36, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6937079402533445,0.5,0.4982155603140614,0.45860709592641263,0.4775915155661991,0.538107752956636
"[0, 11, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 0, 20, 0, 1, 1, 20, 0, 0, 6, 56, 1, 3, 4, 16, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 493, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6937514001672919,0.5,0.49435531788472964,0.5466491458607096,0.519188767550702,0.4408672798948752
"[8, 0, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 213, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693441474979574,0.5,0.5036075036075036,0.45860709592641263,0.48005502063273725,0.5479632063074902
"[6, 10, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 362, 1, 0, 7, 0, 0, 0, 4, 193, 3, 0, 4, 92, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933327317237854,0.5,0.49807586586036284,0.59526938239159,0.542352589045196,0.40013140604467806
"[3, 0, 0, 0, 4, 72, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 430, 0, 0, 7, 0, 0, 0]",0.693038981069218,0.5,0.5125,0.5387647831800263,0.5253042921204356,0.48751642575558474
